resourceid,Email,lab,ID,status,title,location,zipcode,age,filename,transcription,topic,type,keywords,credit,lables,insta,hashtag,twitter,facebook
4690,,Light labs,LLL1,Transcribed,Interdependence,Mobile,18940,61,LLL1_20171102_0001.jpg,"Interrelation and interdependency of cultures and race.  Race & bias extend far beyond the issue of black & white.  Go beyond difference and recognize value of and necessity of our relationships in business, religion, education, commerce and personal relationships.  



Maybe a map.  



Maybe symbolism of a cut in link of interdependence 



A fence? 



Maybe a pixar video of what happens when you pull out one of the //cogs// in the wheel.","Education, Inclusivity, Inequality, Religion, Unity, Race Ethnicity","2D, Digital Project, Other No Form, Film","Interdependence, race, bias, pixar, map",Penny,,,,,
4688,,Franklin Square,FS376,Transcribed,[Untitled],,19132,5,fs376_0001.jpg,LMU,Unknown,Other No Form,,Julian,,,,,
4687,,City Hall,CH959,Transcribed,Just For You!,Center City,19123,60,CH959_0001.jpg,"Decated For the Children

PARK + Activities",Youth,"Event, Park, Playground","Children, Center City, Play",Darlene McCray,,,,,
4686,,City Hall,CH967,Transcribed,Shine to Black the Martyr,City Hall/Municipal Building,19121,37,CH967_0001.jpg,,"African Americans, History, Violence, Race Ethnicity",Shrine,"Shrine, Martyr, Black Martyr",,,jawnfm,,,
4685,,Penn Treaty Park,PT362,Transcribed,Rocky made of water bottles and recycling,Penn treaty park,19132,12,PT362_0001.jpg,,"Environment, Pop Culture, Sports, Sustainability",Sculpture Statue,"Rocky, Recycling, Water Bottles",Jadiel Jordonez,,,,,
4684,,Vernon Park,VP55,Transcribed,Read + Chill,Central Library,19144,17,IMG_20171101_0001 copy 4.pdf,book shaped benches,Education,Bench,,,,qojo.butter,,,
4683,,Marconi Plaza,MP184,Transcribed,Resilience,Wherever wild purple morning glories go,19119,43,MP179_0007.jpg,"Even in the hardest parts of town (Especially in the hardest parts of town, wild purple morning glories thrive every late summer and fall.  No matter what happens around them, hey are always there, always abundant, always beautiful.  That's the resilience of our city's heart.","Environment, Neighborhoods, Philadelphia, Uplifting, Sustainability",Garden,"Morning glories, resilience, hope",Jane Wiedmann,,,,,
4682,,Penn Treaty Park,PT365,Transcribed,Shape World,In the Water' @ Penn Treaty,19125,4,PT365_0001.jpg,,Unknown,Other No Form,,Xander,,,,,
4681,,Logan Circle,LS152,Transcribed,God Stuff,Everywhere,,35,LS152_20171101_0001.jpg,"City of Brotherly ‰ªÁ



Trust God!



:)","Brotherly Love, Religion",Billboard,"God, Brotherly Love, Faith",Deborah Christ,,,,,
4680,,Vernon Park,VP54,Transcribed,A Fucking Question,my house,19144,25,IMG_20171101_0001 copy 3.pdf,,Unknown,Other No Form,,,,crappleweis,,,
4679,,Penn Treaty Park,PT367,Transcribed,Remembering the reason why we was brought together,Penn treaty park,19140,23,PT367_0001.jpg,Remain peaceful humble. Make the world a better place ...,"Brotherly Love, History, Uplifting",Other No Form,peaceful,Orlando Lopez,The City of Philadelphia brought together by peace. Known now as City of Brotherly Love...,,,,
4678,,Penn Treaty Park,PT366,Transcribed,gaga rainobow,near the water @ penn treaty park,19125,7,PT366_0001.jpg,,Unknown,Other No Form,,Harmony,Colorful scribbles,,,,
4676,,City Hall,CH965,Transcribed,Philly Sport,,19143,45,CH965_0001.jpg,"Phillies   Eagles

Flyers     76ers

soc

Union





Take out Rizzo and put my thing there",Sports,Sculpture Statue,"Rizzo, Flyers, 76ers, Eagles, Union, Phillies, Soccer, Baseball, Football, Basketball",,,,,,
4675,,Marconi Plaza,MP186,Transcribed,[Untitled],South Philly,19148,17,juuj_0001.jpg,Peace ¯¤ôÉô ,Violence,Other No Form,"Peace, ¯¤ôÉô , Security, Arabic",Jawad Khan,,,,,
4674,,Marconi Plaza,MP182,Transcribed,Break the Chains,City Hall/Criminal Justice Center,19103,31,MP179_0005.jpg,"Bring attention to mass incarceration - the causes + the consequences + ways Philadelphia can change that - or break the chains.  



Uneven scales of justice to show imbalance in system.","Inequality, Social Justice, Freedom",Sculpture Statue,"Justice, Mass incarceration",Meghan,,,,,
4673,,City Hall,CH983,Transcribed,The Muralists,South Str+11th Str,19129,62,CH963_0001.jpg,A statue of adults and children painting a mural - there should be ladders involved.,Art,Sculpture Statue,"Children, adults, ladders, murals",Gaidac Trapman O'Brian,,,,,
4672,,Franklin Square,FS378,Transcribed,Monument Lab Song,201 N 8th St,10906,8,fs370_0001.jpg,,Philadelphia,Song Sound,Monument Lab,Jason Qin,"yay yay 

I <3 our country ! 

Let's rap it up!



You are free from perfect but consistency makes you worth it",,,,
4671,,City Hall,CH964,Transcribed,[Untitled],,,,CH964_0001.jpg,,"African Americans, History, Human Rights, Inequality",Other No Form,,,#NAME?,,,,
4670,,Franklin Square,FS375,Transcribed,Peace in USA,N. S. Philly,19132,51,fs375_0001.jpg,PEACE IN USA,Violence,"Building, Mural","Peace, USA",Salima the Boss,,,,,
4669,,Franklin Square,FS370,Transcribed,No smoking,Penns landing,19106,6,fs378_0001.jpg,No Smoking,Health,"Other No Form, Image","Sign, No Smoking, anti-smoking, Young Voices",William,,,,,
4668,,Franklin Square,FS373,Transcribed,tmlttf,,19132,2,fs373_0001.jpg,,Unknown,Other No Form,,,,,,,
4667,,City Hall,CH961,Transcribed,Martin Luther King,in front of Philadelphia Museum,19129,62,CH961_0001.jpg,Made out of mosaics,"Figure, History, Human Rights, Politics",Mosaic,,Gaidac,,,,,
4666,,Marconi Plaza,MP183,Transcribed,Women Leaders,West Philly,19143,31,MP179_0006.jpg,A monument dedicated to the Incredible women who have made major (and minor) contributions to the City of Philadelphia.,"History, Philadelphia, Women",Other No Form,Women,Dave Byron,,,,,
4665,,City Hall,CH969,Transcribed,Golden Motivation,Center City,19102,22,CH969_0001.jpg,"a giant cup of coffee, made out of gold metals.  In my mind I think of it as a cup of motivation and energy. :) ;)",Uplifting,Sculpture Statue,"Coffee, motivation",Amiyah. Y,,,,,
4664,,Marconi Plaza,MP185,Transcribed,[Untitled],,,,MP179_0008.jpg,What is ay heart without a heart within,Love,Other No Form,Heart,,,,,,
4663,,Marconi Plaza,MP179,Transcribed,Wellness House,10th&FIlbert Chinatown,"19148, 19146",31 & 27,MP179_0002.jpg,Provides all types of wellness services,Health,Community Resource Center,"wellness, services",Sarah & Kate,#NAME?,,,,
4662,,City Hall,CH970,Transcribed,Art Museum,Philadelphia Art Museum,19130,69,CH970_0001.jpg,Art museum,Unknown,Other No Form,,Thomas Pica,,,,,
4661,,City Hall,CH960,Transcribed,5 Star Man,Next to liberty bell,85308,26,CH960_0001.jpg,Dennis Reynolds in all his glory,Unknown,Other No Form,,Nathan S.,,,,,
4660,,Franklin Square,FS372,Transcribed,Lion of Judah,,91316,25,fs372_0001.jpg,Lion of Judah,"Animals, Religion",Sculpture Statue,Lion of Judah,VibeRational Love,,,,,
4659,,Marconi Plaza,MP181,Transcribed,The Great Migration,7th Ward,19143,32,MP179_0004.jpg,"I recently read //The Warmth of Other Sons// I would love a monument documenting this part of Philly's history. 



Some kind of map","History, Philadelphia","2D, Mural",,Samantha Petty,"A map, with Philly starred.",,,,
4658,,Logan Circle,LS151,Transcribed,Movement as Health,"University City. Drexel, USciences, Jefferson",19103,62,LS151_20171101_0001.jpg,"American Physical Therapy Association Vision Statement: Improving Society through movement.

A monument to demonstrate public awareness of movement as key to human activity. Participate in society + health a vision for all Americans to live a long healthy life.",Health,Other No Form,,Susan Wickwere physical therapist,,,,,
4657,,City Hall,CH966,Transcribed,Tuff-N-Gruff,30th st. station,55414,31,CH966_0001.jpg,Monument to Northeast style grittiness. Tough exterior with character underneath.,"Environment, Neighborhoods, Philadelphia",Other No Form,,Jim,,,,,
4655,,Marconi Plaza,MP180,Transcribed,Sanctuary House,South Philadelphia,19146,,MP179_0003.jpg,A safe place for immigrants to live with no fear.,"Immigration, Neighborhoods, Philadelphia","Building, Community Resource Center","Safety, Immigration",Teresa Jablonska,,,,,
4654,,City Hall,CH968,Transcribed,colorful flowers,Downtown Philly Anywhere,19142,23,CH968_0001.jpg,"Flower wall

Different type of flower

Different color",Environment,"2D, Garden, Mural",,,,,,,
4653,,Rittenhouse Square,RS373,Transcribed,Monument to Naruto,Floating above city hall,19143,16,RS373_0001.jpg,"Naruto



CITY HALL



*Monument to Naruto",Pop Culture,Sculpture Statue,"Naruto, Anime, Seventh Hokage, jinch�Çriki of the Nine-Tails",,,marleycpb,,,
4650,,Vernon Park,VP52,Transcribed,Brotherly Love or Not,15th Market,19138,27,IMG_20171101_0001.jpg,It should be a billboard with picture of A Act of Kindness then go into some sort of maybe gun violence. Then it should be like some one hugging some one the it goes into like giving someone like a Narcane shot because of this drug epidemic. Then it should show a act of kindness by a police officer then show some thing about Police Brutality. Then if the other half should say something about how were called the City of Brotherly Love. But theres so much hate and anger in our city.,"Brotherly Love, Violence",Billboard,,Michael Boyer,,myguy_mizz,,,Mike Boyer
4648,,Vernon Park,VP53,Transcribed,Rise By Any Means Necessary,Malcolm X Park,19144,17,IMG_20171101_0001 copy 2.pdf,Different sized and colored fists coming out of the ground.,"Class Structure, History, Inequality, Politics, Uplifting, Race Ethnicity",Sculpture Statue,"Rise, Empowerment, Fists, Resistance, Progress, Activism, All Power to All People",qÌ_ura,,,,,
4643,,Vernon Park,VP50,Transcribed,Wake Up!,city hall,19141,18,~cad9af71.tmp,People of america! Wake up! America is a system of insidious dictatorship through the listed things and many more! help fix it! or move to Canada,"Inequality, Social Justice",Other No Form,,Hadiyah Brown,"U.S. Constitution 

1. Lie

2. divide

3. dehumanize 

4. conquer

5. dictate",diyah.1,,,
4642,,Penn Treaty Park,PT364,Transcribed,We Are One,3rd+Lehigh American St,19125,67,~7f7d4fa3.tmp,Someway to proclaim Phila. as as gift to limits for all as a sanctuary city,Philadelphia,Other No Form,,Jane Field ssj,,,,,
4641,,Vernon Park,VP51,Transcribed,You!,Vernon Park,19144,18,~454d8202.tmp,A monument promoting yourself; who are you? This is a time for a person to reflect.,"Inclusivity, Uplifting",Conceptual,"You, Reflection, Self",Zion Bunn,,teneightz,,,
4640,,Penn Treaty Park,PT368,Transcribed,Smokestack Cannon(s),Replace Columbus Monument @Penn's Landing,2571,19,PT368_0002.jpg,Replace CC monument at Penn's Landing with large scale cannon.  The barrel is made from a salvaged smokestack.  The cannon will point towards England.,"Philadelphia, Politics, Freedom",Sculpture Statue,Christopher Columbus,Colin Fredrickson,,,,,
4639,,Penn Treaty Park,PT363,Transcribed,Unity in Diversity,B + Lehigh Visitation School,19125,74,PT363_0001.jpg,Using panels covering windows at visitation school proclaiming our diversity as a gift to our own city and nation,Education,"Mosaic, Other No Form",,Dolores Egner,,,,,
4634,,Norris Square,NS160,Transcribed,Eagle,City Hall,19142,69,ns160_0001.jpg,,"Animals, Environment, History, Freedom",Image,Eagle,Hector Conoe,,,,,
4629,,City Hall,CH958,Transcribed,[Untitled],,,,RS4629_CH958_0001.jpg,Woman Mona Lisa Puzzle,"Art, Women",Other No Form,"mona lisa, puzzle",,,,,,
4628,,City Hall,CH957,Transcribed,[Untitled],,,,CH957_0001.jpg,Take William Penn down and put Marcus Garvey up instead in the middle of City hall a life-size statue of Elijah Muhammed.,"African Americans, Figure, History, Politics, Social Justice",Sculpture Statue,,G.O.D,,,,,
4627,,Washington Square,CH956,Transcribed,James Forten,Washington Square,19130,74,CH956_0001.jpg,Statue of Forten based on painting (portrait) of him at Free Library. He organized //people of color// in Philadelphia to oppose PA'S laws to remove citizen rights for free blacks. He was also a hero of Am. Revolution,"African Americans, Figure, History, Philadelphia, Politics, Social Justice",Sculpture Statue,,Lavvy E. Tise,,,,,
4626,,City Hall,CH955,Transcribed,Citizen's Memorial,"near the art museum, in a hill",19104,25,CH955_0001.jpg,"a piece that looks like the Vietnam War monument in D.C. but instead of black its red. 

instead of soldiers names its everyone who has died from gun related mass murders in the U.S. since ... say... Columbine? it will have space to add names just like the VWM does.",Violence,Memorial,,SAM,,,,,
4625,,City Hall,CH954,Transcribed,Founding Ideas,?,62959,51,CH954_0001.jpg,"This country was founded by radical anarchists and we, as a country, do not respect, in fact fear, radical and anarchistic thought and representations today. How far we've come ?",History,Other No Form,,Wil Clark,,,,,
